Date,MMWR_week,Location,Distributed,Administered,Admin_Per_100K,Recip_Administered,Administered_Dose1_Recip,Series_Complete_Yes,Additional_Doses,Second_Booster,Administered_Bivalent
01/03/2022,1,VI,134690,130464,122743,127934,63433,53850,12215,,
01/03/2022,1,MN,10830940,9163546,162485,9168172,4033716,3694272,1716952,,
01/03/2022,1,GA,18270005,13419200,126388,13455445,6525994,5438928,1556205,,
01/03/2022,1,VT,1426190,1263221,202443,1247779,559859,485068,244024,,
01/03/2022,1,NE,3411270,2857134,147701,2864424,1284514,1157917,464296,,
01/03/2022,1,MA,14667220,13106351,190154,13161063,6280429,5155089,2037977,,
01/03/2022,1,PA,25634675,20126121,157211,20184125,10022378,8175733,2619612,,
01/03/2022,1,GU,281460,293824,174388,294358,141052,127145,32971,,
01/03/2022,1,WA,15157195,12620191,165730,12669234,5770049,5177097,1984372,,
01/03/2022,1,RP,36490,36970,171698,37282,18765,16532,4314,,
01/02/2022,1,AR,4982940,3800418,125933,3828976,1893069,1545587,467495,,
01/02/2022,1,WI,10094455,9145010,157065,9119857,3979031,3611924,1619586,,
01/02/2022,1,BP2,299110,278583,0,278583,135505,128200,27640,,
01/02/2022,1,NE,3415110,2857130,147700,2864211,1284377,1157882,464252,,
01/02/2022,1,ID,2858640,2026517,113399,2038783,932669,826750,317324,,
01/02/2022,1,IA,5659495,4636437,146952,4628694,2050254,1862206,831903,,
01/02/2022,1,GU,281460,293669,174296,294201,141014,127114,32884,,
01/02/2022,1,NV,5090730,4341714,140958,4298676,2149220,1742748,518551,,
01/02/2022,1,NJ,18663305,14997095,168845,15422946,7450270,6268124,2145408,,
12/28/2020,53,NE,63500,21000,1086,0,0,0,,,
01/02/2022,1,MP,113330,95793,184747,95896,43361,39878,13714,,
01/02/2022,1,SC,8807355,6751786,131135,6724579,3242012,2741032,870944,,
01/02/2022,1,MH,68980,48029,61781,48093,26082,22893,1226,,
01/02/2022,1,OK,6255550,5324938,134571,5273715,2617826,2119215,637840,,
01/02/2022,1,VA2,7525480,6972057,0,6972057,3339394,2911826,939986,,
01/02/2022,1,AS,83310,75819,159983,76131,40255,32705,3408,,
01/02/2022,1,FM,108760,84093,82186,84836,48766,43132,3696,,
01/02/2022,1,MO,9883675,8110832,132154,8033561,3832565,3258083,1100783,,
01/02/2022,1,WV,3343555,2496468,139300,2488079,1111110,987714,373083,,
01/02/2022,1,WA,15160275,12620169,165730,12668113,5769078,5177022,1984286,,
01/02/2022,1,US,614572535,509998974,153610,509998974,244178294,206158534,70156902,,
01/02/2022,1,CT,7417745,6704626,188053,6716176,3177958,2667658,1048108,,
01/02/2022,1,MD,13280810,10468349,173154,10550976,4873771,4260396,1619598,,
12/28/2020,53,OK,124700,32248,815,0,0,0,,,
01/02/2022,1,IN,11045770,8541830,126880,8532403,3904927,3504434,1247080,,
01/02/2022,1,NM,3784265,3454524,164750,3571517,1696287,1391377,547206,,
01/02/2022,1,OH,19787295,15986991,136768,15866121,7077857,6467075,2686731,,
01/02/2022,1,IL,23218875,19838970,156560,20042382,9149976,8133163,3157303,,
01/02/2022,1,TN,10860490,8945534,130990,8761554,4015478,3510846,1244053,,
01/02/2022,1,UT,5394200,4522375,141062,4479390,2160634,1885145,567446,,
01/02/2022,1,DD2,6254550,6892543,0,6892543,3843553,2874334,1164,,
01/02/2022,1,MS,4569195,3388383,113851,3411658,1646026,1430657,355067,,
01/02/2022,1,MI,17994370,14017953,140364,14257259,6346055,5679420,2378835,,
01/02/2022,1,VT,1426190,1257483,201523,1242369,558825,484216,240489,,
01/02/2022,1,AL,8029260,5655316,115340,5742468,2877538,2340996,648381,,
01/02/2022,1,VI,134690,130449,122729,127914,63425,53848,12205,,
01/02/2022,1,CA,76115635,66232165,167624,66319688,32824959,26204696,8891986,,
01/02/2022,1,SD,1581285,1265430,143042,1275260,628825,506058,174074,,
01/02/2022,1,NH,2932650,2407930,177091,2396956,1346008,915481,132383,,
01/02/2022,1,RI,2281885,1964836,185474,2061964,947819,812168,349350,,
01/02/2022,1,PR,6434950,5935184,185841,5933983,2844791,2461506,710725,,
01/02/2022,1,KS,5189835,4086457,140268,4184654,2022681,1663083,561913,,
01/02/2022,1,GA,18299045,13419087,126387,13454308,6525260,5438749,1555982,,
01/02/2022,1,FL,40585315,33738062,157084,33338918,16025511,13620380,4316782,,
01/02/2022,1,ND,1189420,1016145,133342,992023,474960,401097,146629,,
01/02/2022,1,OR,8474225,6852601,162471,6848651,3125992,2805578,1106555,,
01/02/2022,1,MN,10834640,9163546,162485,9167774,4033474,3694207,1716855,,
01/02/2022,1,LA,6871910,5671632,122002,5612212,2677354,2342010,734754,,
01/02/2022,1,VA,16879375,14565314,170644,14522082,6766751,5815658,2167365,,
01/02/2022,1,AZ,12582850,10526589,144621,10313874,4908547,4155709,1263612,,
01/02/2022,1,HI,2972050,2252140,159064,2281163,1254350,902119,164167,,
01/02/2022,1,PA,25635805,20124975,157202,20181559,10020549,8175381,2619108,,
01/02/2022,1,NC,18827300,15008980,143105,14859484,8061120,5965690,1225998,,
01/02/2022,1,MA,14674440,13074267,189688,13128765,6272075,5151616,2017366,,
01/02/2022,1,NY,38996915,34505468,177374,34506220,16418510,13992754,4686613,,
01/02/2022,1,TX,51849705,40614256,140069,39454941,19375740,16517978,4641618,,
01/02/2022,1,WY,845645,686314,118584,683786,323788,275399,99249,,
01/02/2022,1,CO,10838535,9547723,165795,9519112,4301641,3818744,1570799,,
01/02/2022,1,DE,1975235,1587824,163060,1554409,747992,625671,217041,,
